epoch,loss,auroc,average_precision,f1,mcc,balanced_accuracy,threshold,learning_rate
16,1.035943704144381,0.713793216835776,0.7155995392316825,0.6483110984956003,0.30712489830157846,0.6534679944882876,0.48297277092933655,0.001
17,1.030067314447513,0.7135462858574471,0.7140387994407499,0.6617606977378032,0.30553611081265947,0.6526111737442064,0.4551134705543518,0.001
18,1.026267193065249,0.716547037454591,0.7141093369719465,0.6880244088482075,0.3179916013766567,0.6559911687335589,0.4152359068393707,0.001
19,1.0206223540230253,0.7381946010271827,0.7413940347831983,0.68899008840075,0.35089576584877535,0.674865965175999,0.42863184213638306,0.001
20,1.0170248694732695,0.7469998747338094,0.7446551832057133,0.6910907577019151,0.37712839947297994,0.6885616309658023,0.4857347905635834,0.0007
21,1.0074962256679951,0.7542220969560316,0.7530008425465868,0.6979536152796726,0.3805812635644465,0.6901143053989729,0.4538742005825043,0.0007
22,1.004387575992296,0.7568354628585745,0.7508897650555726,0.6988806988806989,0.38281150055561586,0.6912376299636729,0.49979886412620544,0.0007
23,0.9996030404126904,0.7545499812100716,0.7526536716017983,0.6698224852071006,0.37889288929217174,0.6881761242640612,0.5660011768341064,0.0007
24,0.9956499675870178,0.7643389076788175,0.7633080954919077,0.7131038163864425,0.39939642905070855,0.6989014155079545,0.5038701295852661,0.0007
25,0.9933289379533196,0.7593802455217337,0.7588031793991166,0.6918735891647856,0.389218021468125,0.6945578103469874,0.44187256693840027,0.0007
26,0.9894527736051419,0.7726581485657021,0.7724692308315212,0.6940427993059572,0.40955073941366954,0.7042465238632093,0.5399546027183533,0.0007
27,0.9876607078207179,0.7736192534135037,0.7705952653659476,0.7092795065881693,0.41981663838741723,0.7099007265439058,0.5283710360527039,0.0007
28,0.9861642891322642,0.7744325441563322,0.7681724494336872,0.7168690958164642,0.41341548713864196,0.7062620568708505,0.4862326383590698,0.0007
29,0.9844525349780058,0.7813647751471877,0.7800448241833595,0.7174568374897232,0.4230689004460644,0.7114126894651134,0.5044736862182617,0.0007
30,0.9797702543067174,0.7815667668796193,0.7835403243428122,0.7284874398717264,0.4324596169577166,0.7154205812351246,0.43019986152648926,0.0007
31,0.9784939676582458,0.7850382061881498,0.7837140614841656,0.7105263157894737,0.43463359479058883,0.7170405862457723,0.48084938526153564,0.0007
32,0.9759939517936934,0.7853429161969184,0.7848299872803246,0.7271736167893159,0.43998458922442896,0.7197663785544282,0.49536746740341187,0.0007
33,0.9737598777528311,0.7788821558311413,0.7773044984371754,0.7067039106145251,0.4124656308075451,0.7062366904672428,0.497562438249588,0.0007
34,0.970588304887472,0.7856570211699861,0.7860677430173499,0.7203319502074689,0.4341981467992747,0.7170781661029688,0.501375675201416,0.0007
35,0.9694803750538684,0.791987974445697,0.7941378587490692,0.7217708041468198,0.44442767241719766,0.7222084429412501,0.4850884974002838,0.0007
36,0.968827189555462,0.7890417136414881,0.7865219815501449,0.7219132369299222,0.44038350972662843,0.7201947889264688,0.45535287261009216,0.0007
37,0.9644979320273959,0.7870236753100339,0.7828998238803226,0.7220836796896647,0.4386794105321229,0.7193288863835651,0.4185960590839386,0.0007
38,0.9651206937983307,0.7933856319679318,0.7919057432190422,0.7338753387533875,0.45081773619120935,0.7250400851810097,0.4958020746707916,0.0007
39,0.963446359037168,0.7960594388074658,0.7967334263292689,0.7186613726602382,0.44539936407713576,0.7225757860453463,0.48962727189064026,0.0007
40,0.9616101104506916,0.7822071902793436,0.7793345417919172,0.7223113964686998,0.42003682472880494,0.7092728297632469,0.44908857345581055,0.00049
41,0.9539547560229216,0.8016716773142929,0.802653795650177,0.7331851028349082,0.46276302572000494,0.7313832519103094,0.5134145617485046,0.00049
42,0.9512854741060474,0.8065814856570213,0.8097777755829826,0.7222222222222222,0.4645823489215584,0.7316723036452462,0.489753395318985,0.00049
43,0.9501161444969253,0.8041071652261055,0.805650647102303,0.7350808700501952,0.4683993031993071,0.7342058123512464,0.3931563198566437,0.00049
44,0.9479444654988011,0.8057071276462482,0.8067405636948584,0.7349397590361446,0.4583608452843871,0.7290348240010021,0.4927142560482025,0.00049
45,0.9478562788271288,0.7971871476888388,0.797871186065062,0.7371536185095507,0.4539592206498188,0.7263841914067393,0.4764025807380676,0.00049
46,0.9463967813649187,0.8054512714518351,0.8067080619625584,0.7274280831671889,0.4652081874542658,0.7323997870474759,0.47950586676597595,0.00049
47,0.9449353594903207,0.8100239571589628,0.8121671586895326,0.748220406011073,0.46787762450515796,0.7323853814355505,0.41527557373046875,0.00049
48,0.943580494130819,0.8087529750720281,0.80869400855207,0.7370174951402388,0.4700314247268092,0.735014718777402,0.42712879180908203,0.00049
49,0.9430230130732178,0.8134041087310534,0.8158885614611368,0.7574309978768577,0.4903259568053575,0.7439086183139171,0.4382424056529999,0.00049
50,0.93965953778083,0.8103025178504322,0.8131681823619286,0.7525691699604743,0.4769459801173675,0.736858323938369,0.47261345386505127,0.00049
51,0.9401729031064164,0.8051283978454215,0.8093638653591894,0.7369290038525041,0.46500700956020213,0.7324292246022799,0.3786933124065399,0.00049
52,0.9379552204613657,0.8130760678942753,0.8160296491878818,0.738015607580825,0.47398728096958176,0.7369998747338093,0.447303831577301,0.00049
53,0.9393996308385496,0.8119131278967806,0.8165478373534759,0.7111247695144438,0.4838214480952171,0.7376797569835901,0.5390949249267578,0.00049
54,0.9357418631227542,0.8146721157459602,0.8184325549605431,0.7261556465769455,0.4790648847066287,0.7384651759989979,0.45568200945854187,0.00049
55,0.935082875947592,0.817231930351998,0.821756220176803,0.749041095890411,0.4874685161884897,0.7435891895277464,0.43845152854919434,0.00049
56,0.9351758269619042,0.8128837842916197,0.8125378904952371,0.73767258382643,0.4792908613398615,0.7395975823625204,0.4831590950489044,0.00049
57,0.9348857030716853,0.8120928848803708,0.8101637639185965,0.7379349046015713,0.47748213366109127,0.7387276086684204,0.4788185954093933,0.00049
58,0.9329140649638167,0.8118962169610423,0.8134203096195111,0.7436682438074033,0.4846022091596661,0.7423061505699612,0.43186891078948975,0.00049
59,0.9325214272464957,0.8160043216835777,0.8218873121741207,0.7443946188340808,0.489765444754316,0.7448753601402982,0.43261265754699707,0.00049
60,0.9312409950535055,0.8142765877489666,0.8125638682875379,0.7572712850343734,0.4884255551203206,0.7427608668420393,0.4463547468185425,0.000343
61,0.9263624122318169,0.8222842289865966,0.8239736550554693,0.7578558225508318,0.4891211512227,0.7430305023174246,0.44755426049232483,0.000343
62,0.9230717567515895,0.8227279844669925,0.8259162348148007,0.748876404494382,0.4999004065674551,0.74992828510585,0.5507645606994629,0.000343
63,0.9226360321044922,0.8240846173117876,0.8275615007446211,0.7544483985765125,0.4981257573412142,0.7488995365150946,0.4565355181694031,0.000343
64,0.9222334612671945,0.8234849054240259,0.8288301321541156,0.7561374795417348,0.4999005449807509,0.7497125140924464,0.43496575951576233,0.000343
65,0.922085995347078,0.8254672428911436,0.828571526419867,0.753615127919911,0.5041800752315942,0.7520935112113241,0.4432060122489929,0.000343
66,0.921533838181088,0.8219228360265562,0.8251316214346612,0.7393904870407292,0.4887331721943021,0.7441519478892646,0.48235973715782166,0.000343
67,0.9201222260003061,0.825480552423901,0.8261841948797877,0.7520178124130253,0.5013906607378933,0.7507005511712388,0.47806257009506226,0.000343
68,0.9196274414451174,0.8266419265940124,0.8282404893954276,0.757022088901009,0.5015894604306245,0.7505499185769761,0.48496824502944946,0.000343
69,0.9198018556560721,0.8245985218589502,0.8314437236967553,0.7567716970702045,0.5075181603579458,0.7537276086684204,0.40928712487220764,0.000343
70,0.9165874269326212,0.8256595264937993,0.8284591181011512,0.7605787605787606,0.5093983232043828,0.7544754478266316,0.42480024695396423,0.000343
71,0.9192910703939662,0.8279155705874983,0.8321828694350797,0.7506987143655673,0.5008956409694472,0.7504512714518351,0.5115309357643127,0.000343
72,0.9164725638052105,0.8265517349367406,0.827283252413015,0.7414094350611532,0.5055704172432027,0.7518636477514719,0.5253844857215881,0.000343
73,0.9169867932203987,0.8230261180007516,0.8232513058798894,0.7474747474747475,0.49651051434663085,0.7482412626832018,0.4680022895336151,0.000343
74,0.9137702329495319,0.8287301139922336,0.8339684979398092,0.7579354126414574,0.5092036081533577,0.7545568708505574,0.43467897176742554,0.000343
75,0.9151278008997559,0.8281589001628461,0.8315828570750012,0.7555309734513275,0.505278022782375,0.7526124264061129,0.5267133712768555,0.000343
76,0.9128783435281181,0.8294882876111737,0.8322942823204798,0.7625,0.5112398528187831,0.7552802831015909,0.43939295411109924,0.000343
77,0.9141299396338567,0.8270816109232118,0.8306271201274863,0.7538078094710606,0.5024790986330567,0.751223537517224,0.4609699249267578,0.000343
78,0.9131388703350044,0.8278272579230864,0.8303250612510806,0.7589603283173735,0.5070988215200897,0.753372479017913,0.41418877243995667,0.000343
79,0.9121567638920506,0.8282036828260052,0.8328590534836072,0.7492260061919505,0.5016414816497572,0.7507819741951647,0.48959070444107056,0.000343
80,0.9113825105767601,0.8256848928974069,0.8262546751788791,0.7635172037138176,0.515551492468465,0.7575554302893649,0.43095359206199646,0.00024009999999999998
81,0.9056267977708851,0.8305771639734436,0.8323596393394579,0.7591522157996147,0.5103478953500221,0.7550961418013278,0.4357873797416687,0.00024009999999999998
82,0.906157838065866,0.8340125892521608,0.8371174534565466,0.7521998296906046,0.5120743352360397,0.7558796818238758,0.5283255577087402,0.00024009999999999998
83,0.9051807732515733,0.8293555054490792,0.8308615142651002,0.754180602006689,0.5064447761487954,0.753229049229613,0.43559497594833374,0.00024009999999999998
84,0.9050066026731229,0.8343658399098083,0.8364590133218918,0.7635172037138176,0.515551492468465,0.7575554302893649,0.5165997743606567,0.00024009999999999998
85,0.9054488382093001,0.8306751847676312,0.8329091755095898,0.753013737033922,0.5071215625704051,0.7535516096705499,0.47559547424316406,0.00024009999999999998
86,0.9036527828241201,0.8365407741450582,0.8401523204081877,0.7659919028340081,0.5154876275500749,0.7571880871852688,0.42586514353752136,0.00024009999999999998
87,0.9041317488042783,0.8348766128022046,0.8396151574692132,0.7616963064295486,0.5126989964993337,0.7561706125516723,0.4529081881046295,0.00024009999999999998
88,0.9034923073311686,0.8335838657146435,0.8375912212192691,0.7590462833099579,0.5194487708878783,0.7597115745960166,0.49536195397377014,0.00024009999999999998
89,0.9018598080392386,0.8329161969184516,0.8371953156136442,0.7611157138911903,0.5159171441776091,0.7579187022422649,0.4765159785747528,0.00024009999999999998
90,0.9023476385217064,0.8325620067643743,0.833414967469048,0.771875,0.513953470173124,0.7543949642991357,0.4013722240924835,0.00024009999999999998
91,0.9002137118969001,0.8355483527495928,0.8419733148716609,0.7492778740612362,0.5160562822651901,0.7574029187022422,0.4404861629009247,0.00024009999999999998
92,0.9027930159218032,0.8349502066892145,0.8397557132936428,0.7642857142857142,0.5198923962996053,0.7598387197795315,0.442383736371994,0.00024009999999999998
93,0.9006567619903898,0.8338879493924589,0.8378905781635467,0.7390408943807002,0.5072308739088213,0.7522147062507829,0.542244017124176,0.00024009999999999998
94,0.8998889284389867,0.8360440936991106,0.840099364065207,0.7508571428571429,0.5130073995823202,0.7562063134160091,0.48935046792030334,0.00024009999999999998
95,0.9001551538291082,0.8361176875861206,0.8406459331794904,0.7629094947251527,0.5220752280378542,0.7610353250657647,0.43391990661621094,0.00024009999999999998
96,0.8993838459075564,0.8391469372416386,0.8440489531627764,0.7530364372469636,0.5240101866321412,0.7613284479518978,0.465554416179657,0.00024009999999999998
97,0.8987247000631707,0.839169798321433,0.8440000140375487,0.7600225861095427,0.5247059369550449,0.7622767130151572,0.4526171386241913,0.00024009999999999998
98,0.8964594085932251,0.8373177376925967,0.8437677682253393,0.7728740581270183,0.5285678672004706,0.7636014029813354,0.4210246503353119,0.00024009999999999998
99,0.8988853547255514,0.834308217462107,0.837861794204281,0.7656421514818881,0.5221515430827196,0.7609498308906426,0.42150238156318665,0.00024009999999999998
100,0.8972408942152444,0.8343523737943129,0.8393160063085161,0.7595146166574738,0.5120080652938761,0.7559498308906426,0.4357398748397827,0.00016806999999999998
101,0.8945355440228882,0.8398340222973819,0.845190054911592,0.7528735632183908,0.520129062751001,0.7596047851684831,0.5676569938659668,0.00016806999999999998
102,0.8936995280902855,0.8399176374796442,0.8458638721698701,0.7603583426651735,0.5210781004167544,0.7605367656269573,0.47330862283706665,0.00016806999999999998
103,0.8924574603143317,0.837264812727045,0.8410997402956012,0.7597984322508399,0.5199588371887988,0.7599771389202055,0.5079041123390198,0.00016806999999999998
104,0.893441784689962,0.8407199674307905,0.8470390763101534,0.754325259515571,0.5248866775189657,0.7618677189026681,0.49707865715026855,0.00016806999999999998
105,0.8929792450626138,0.8428620192909935,0.8475973190707715,0.7680798004987531,0.531582026253922,0.7657779030439684,0.45357266068458557,0.00016806999999999998
106,0.8925737922281679,0.84257265439058,0.849129295828533,0.7685541506322155,0.5288410350710641,0.7643198045847426,0.48735353350639343,0.00016806999999999998
107,0.891936450189435,0.8403541901540774,0.84572065717331,0.763201778765981,0.5232022557913846,0.7616030940749092,0.4874117076396942,0.00016806999999999998
108,0.8897287871681199,0.8385190404609797,0.8412961198260718,0.7550904977375565,0.5158202921676325,0.7578119128147314,0.5377322435379028,0.00016806999999999998
109,0.8924046524950334,0.8409802079418766,0.846823693229619,0.7644468904788112,0.5209875648931197,0.7604105599398723,0.44317397475242615,0.00016806999999999998
110,0.8905541006897837,0.8419115620693974,0.8477400427804141,0.7603305785123967,0.5302157208601588,0.7648622071902793,0.5156043171882629,0.00016806999999999998
111,0.88986189571574,0.8402420769134411,0.8449827097769551,0.7670011148272018,0.5321869274978267,0.7661004634849055,0.4782716929912567,0.00016806999999999998
112,0.8908747271088435,0.8412085055743455,0.8472023713878645,0.7740899357601713,0.5289493271740465,0.7635606914693724,0.40650051832199097,0.00016806999999999998
113,0.8895346766437735,0.8408323938369033,0.8480701768161729,0.760056258790436,0.522891629442849,0.7614108104722535,0.48355478048324585,0.00016806999999999998
114,0.8898870698500343,0.8432775898784919,0.8488295417772012,0.7688113413304253,0.5256861250410998,0.7625798571965426,0.4354313611984253,0.00016806999999999998
115,0.8888828255547206,0.8409426280846799,0.8463367756608353,0.7622535211267606,0.5279778330412801,0.7639393085306276,0.45559796690940857,0.00016806999999999998
116,0.888944718283166,0.844016660403357,0.8509913077807095,0.7704109589041096,0.5311453954238028,0.7654146310910686,0.42332130670547485,0.00016806999999999998
117,0.8881847724525876,0.841387949392459,0.8472787457550699,0.7618519545328528,0.5192709435295934,0.7596260804208944,0.4686310291290283,0.00016806999999999998
118,0.8886386841002326,0.8435309407490917,0.8495389853500703,0.7673847832015271,0.5228760540565719,0.7611828260052611,0.43137165904045105,0.00016806999999999998
119,0.8876327295189587,0.8441165601904046,0.8501527409463366,0.7628635346756152,0.5255303104471838,0.7627671301515722,0.5019156336784363,0.00016806999999999998
120,0.8868734177727823,0.8418179255918827,0.8476758843954839,0.770637268082818,0.5235704694362,0.7610769760741576,0.3899049162864685,0.00011764899999999998
