epoch,loss,auroc,average_precision,f1,threshold,learning_rate
105,0.3866304780789716,0.8905999777926985,0.8883453790459303,0.8068390560972163,0.5314508080482483,0.00016806999999999998
106,0.3879078104943334,0.8914936400404911,0.889233202506087,0.8112294288480155,0.49470680952072144,0.00016806999999999998
107,0.3879085169461911,0.8914463350134119,0.8895565623294701,0.8102999589097384,0.44426867365837097,0.00016806999999999998
108,0.3865062858530147,0.8917989904364871,0.8895329337583524,0.8111635656762011,0.5121346712112427,0.00016806999999999998
109,0.38745883148825333,0.8908563647216009,0.8893095609606322,0.8044803629661137,0.5064553022384644,0.00016806999999999998
110,0.3861289968390665,0.8908564831816019,0.8883567102028431,0.8155759870200108,0.4357139468193054,0.00016806999999999998
111,0.38620565549104274,0.8904275000311944,0.8876063294332304,0.812732534105002,0.5317802429199219,0.00016806999999999998
112,0.38499945223688364,0.8916160092215581,0.8894632592071723,0.8168900804289544,0.40537798404693604,0.00016806999999999998
113,0.3846516001248312,0.8921619123929851,0.8904953813408538,0.8103975535168195,0.44417211413383484,0.00016806999999999998
114,0.38422164398277114,0.8925115668293674,0.8904038211336902,0.8067061143984221,0.5507450103759766,0.00016806999999999998
115,0.3834007983793042,0.891436265913324,0.8889998601350171,0.8083449235048679,0.5570292472839355,0.00016806999999999998
116,0.3843313749440892,0.8935591086185021,0.8917284090724623,0.8104318564217611,0.5169053673744202,0.00016806999999999998
117,0.3854821254750212,0.8917994247898242,0.8892983802786487,0.8069829649443897,0.529198944568634,0.00016806999999999998
118,0.3842209021369378,0.892495258835892,0.8905695931685855,0.8137092316196793,0.46495652198791504,0.00016806999999999998
119,0.3830569388266809,0.8919547653378456,0.8901589959957459,0.8094378903539209,0.4885117709636688,0.00016806999999999998
120,0.38406505645392186,0.8925102242826891,0.8906102683860259,0.8075888432677333,0.566735029220581,0.00011764899999999998
